País de Origen,Entidad federativa,Total 2006,Total 2007,Total 2008,Total 2009,Total 2010,Total 2011,Total 2012,Total 2013,Total 2014,Total 2015,Total 2016,Total 2017,Total 2018,Total 2019,Total 2020,Total 2021,Total 2022,Total 2023,Total general
Costa Rica,Estado de México,C,0.4,0.0,C,C,C,2.9,C,C,0.0,C,C,C,1.4,0.0,0.0,0.0,0.0,4.8
Costa Rica,Guanajuato,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Costa Rica,Guerrero,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Costa Rica,Jalisco,C,0.0,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,C,C,0.0,-0.6,0.0,0.0,5.3
Costa Rica,Morelos,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,0.0,-0.1
Costa Rica,Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Costa Rica,Nuevo León,0.0,C,0.0,0.0,0.0,C,0.0,0.0,C,C,C,C,C,C,0.0,0.0,C,0.0,0.1
Costa Rica,Oaxaca,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.1
Costa Rica,Puebla,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,Querétaro,0.0,0.0,0.0,C,C,0.0,C,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,C,0.0,30.9
Costa Rica,Quintana Roo,C,C,0.0,0.0,0.0,C,C,C,0.0,0.0,C,C,C,C,C,C,0.4,C,1.7
Costa Rica,Sonora,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Costa Rica,Tamaulipas,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Costa Rica,Veracruz de Ignacio de la Llave,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Costa Rica,Yucatán,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.1,0.0,C,0.0,C,0.0,0.0,C,0.0,1.0
Dinamarca,Aguascalientes,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0
Dinamarca,Baja California,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.2
Dinamarca,Baja California Sur,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.3
Dinamarca,Campeche,C,C,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
Dinamarca,Chiapas,0.0,0.0,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,-1.3
Dinamarca,Chihuahua,C,C,C,0.0,C,0.1,C,C,C,C,C,C,0.0,C,C,C,-48.1,0.0,-23.2
Dinamarca,Ciudad de México,6.3,12.3,34.4,19.7,7.2,3.3,0.7,-9.7,2.4,20.2,-5.4,16.3,-1.3,39.9,18.5,-6.7,30.0,C,271.5
Dinamarca,Coahuila de Zaragoza,C,C,C,-1.7,C,6.1,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,24.6
Dinamarca,Colima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,C,C,C,0.0,C
Dinamarca,Durango,0.0,0.0,0.0,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinamarca,Estado de México,22.0,C,C,-1.7,C,C,C,C,C,C,0.0,C,C,1.5,C,0.0,C,0.0,-7.7
Dinamarca,Guanajuato,C,0.0,0.0,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,5.0
Dinamarca,Guerrero,0.0,0.0,0.0,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinamarca,Hidalgo,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Dinamarca,Jalisco,C,C,0.0,-12.9,0.0,C,C,C,0.9,C,C,C,0.0,C,20.3,0.9,C,0.0,13.4
Dinamarca,Michoacán de Ocampo,C,0.0,0.0,0.0,0.0,0.0,C,C,C,39.7,C,C,0.0,C,C,-5.9,C,C,539.2
Dinamarca,Morelos,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Dinamarca,Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Dinamarca,Nuevo León,3.6,9.4,30.1,49.9,5.7,106.3,148.9,72.3,36.1,C,41.8,18.3,C,13.1,39.3,-27.6,-128.7,0.0,454.7
Dinamarca,Oaxaca,0.0,0.0,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinamarca,Puebla,C,C,0.0,C,0.0,0.0,0.0,C,C,0.0,C,C,0.0,C,C,C,C,0.0,2.7
Dinamarca,Querétaro,C,C,C,0.5,C,0.0,0.0,0.0,C,0.0,C,C,0.0,0.6,C,33.6,9.0,C,65.2
Dinamarca,Quintana Roo,55.5,C,C,1.2,C,0.1,C,1.4,C,C,0.0,0.0,C,0.0,C,0.6,C,0.0,60.2
Dinamarca,San Luis Potosí,0.0,6.9,C,-8.3,1.9,37.9,5.2,7.9,15.0,0.0,0.0,0.0,C,C,C,C,C,0.0,86.0
Dinamarca,Sinaloa,C,0.0,0.0,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0
Dinamarca,Tabasco,0.0,0.0,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinamarca,Tamaulipas,C,C,C,0.6,C,2.4,C,C,C,C,C,C,C,C,C,C,13.0,C,209.3
Dinamarca,Tlaxcala,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Dinamarca,Veracruz de Ignacio de la Llave,0.0,0.0,C,C,C,C,C,C,C,0.0,C,C,0.0,C,0.6,-2.0,C,0.0,18.8
Dinamarca,Yucatán,0.0,C,C,C,C,C,C,C,C,0.0,C,C,C,C,0.0,0.0,C,0.0,0.6
Dinamarca,Zacatecas,0.0,0.0,0.0,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,Aguascalientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Ecuador,Baja California Sur,0.2,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.5
Ecuador,Campeche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C
Ecuador,Chihuahua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Ecuador,Ciudad de México,-3.5,-0.1,2.6,0.1,-1.3,0.1,C,0.0,C,0.0,0.0,C,0.0,3.6,0.0,C,0.0,0.0,4.3
Ecuador,Coahuila de Zaragoza,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Ecuador,Estado de México,0.0,0.0,0.0,0.0,C,C,C,C,C,4.3,C,C,C,0.0,0.0,C,C,C,20.3
Ecuador,Guanajuato,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Ecuador,Guerrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Ecuador,Hidalgo,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Ecuador,Jalisco,C,C,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0
Ecuador,Michoacán de Ocampo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Ecuador,Morelos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Ecuador,Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,C
Ecuador,Nuevo León,C,C,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,C,0.0,-0.3
Ecuador,Puebla,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.4
Ecuador,Querétaro,C,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,Quintana Roo,0.0,0.0,0.0,0.0,C,0.0,0.6,0.0,0.0,0.0,C,0.0,0.1,C,C,C,0.5,C,1.9
Ecuador,San Luis Potosí,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Ecuador,Tabasco,0.0,0.0,0.0,C,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Ecuador,Veracruz de Ignacio de la Llave,C,C,0.0,0.0,0.0,C,C,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,1.0
Ecuador,Yucatán,C,0.0,0.0,0.0,C,0.0,0.0,C,0.0,39.5,0.0,0.0,0.0,C,0.0,C,C,C,40.1
El Salvador,Aguascalientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
El Salvador,Baja California,C,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.6
El Salvador,Baja California Sur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C
El Salvador,Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
El Salvador,Chihuahua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
El Salvador,Ciudad de México,0.0,0.0,0.1,C,C,0.0,0.0,C,0.0,C,0.0,C,0.0,1.7,C,C,C,0.0,7.3
El Salvador,Estado de México,C,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,C,0.0,C,0.0,C,C,0.0,3.1
El Salvador,Guanajuato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
El Salvador,Jalisco,0.0,C,0.0,0.0,0.0,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
El Salvador,Michoacán de Ocampo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
El Salvador,Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
El Salvador,Nuevo León,C,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,Oaxaca,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.4
El Salvador,Puebla,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
El Salvador,Querétaro,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
El Salvador,Quintana Roo,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,C,C,C,C,C,0.0,0.6
El Salvador,Sinaloa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
El Salvador,Sonora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
El Salvador,Tabasco,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
El Salvador,Tlaxcala,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
El Salvador,Veracruz de Ignacio de la Llave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.2
El Salvador,Yucatán,0.0,C,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,C,C,0.0,C,C,C,0.0,0.5
España,Aguascalientes,5.6,44.3,14.7,16.9,29.4,8.4,6.7,-2.9,14.5,8.4,15.1,12.3,18.6,19.4,27.7,36.6,6.1,24.5,306.2
España,Baja California,13.0,100.0,34.9,35.6,111.3,32.2,28.3,42.7,49.9,29.3,62.0,133.8,135.0,128.3,140.1,155.6,57.2,84.5,"1,373.4"
España,Baja California Sur,11.9,40.8,120.1,16.5,24.7,11.6,10.1,16.0,-2.5,-42.6,37.2,26.3,66.1,68.5,43.0,6.8,-6.8,19.2,466.8
España,Campeche,4.1,5.9,9.8,7.9,31.3,11.8,7.9,11.9,11.4,103.3,109.2,5.9,16.3,15.9,24.9,23.3,7.7,C,423.6
España,Chiapas,4.8,12.8,21.5,18.6,64.8,10.0,9.8,22.8,30.9,15.5,32.7,16.4,31.3,42.9,54.3,85.9,3.9,C,523.3
España,Chihuahua,12.7,46.1,44.3,36.9,105.7,38.8,30.3,24.9,33.3,30.7,69.4,-9.1,80.2,93.3,99.1,101.9,24.7,C,933.5
España,Ciudad de México,689.0,"2,116.2","2,973.8","1,030.9",971.1,"1,378.1","-2,876.8","-1,063.4","1,530.2","1,453.9",667.1,686.1,950.9,"1,407.0","1,073.5","1,102.3",495.5,"1,894.4","16,479.8"
España,Coahuila de Zaragoza,8.4,41.1,39.2,27.9,118.1,12.6,32.3,41.5,34.1,62.6,94.3,24.0,82.0,53.6,80.7,-72.7,14.4,55.8,749.9
España,Colima,3.2,63.8,9.6,6.3,24.2,7.3,9.0,9.7,13.2,78.5,41.1,4.0,39.4,5.2,30.3,27.4,5.4,C,391.9
España,Durango,-56.2,113.5,302.8,9.1,59.8,71.9,63.7,16.1,29.3,20.5,77.3,15.5,51.9,11.8,-35.3,49.8,53.9,C,878.7
España,Estado de México,160.2,182.6,266.2,248.9,329.3,201.1,71.9,-135.0,151.6,136.3,260.7,108.7,282.2,275.2,431.4,459.4,133.0,C,"3,753.4"
España,Guanajuato,69.3,120.2,85.4,208.8,190.2,33.5,70.4,-97.2,86.9,294.8,166.2,31.2,202.5,278.6,128.4,224.8,73.1,111.9,"2,279.0"
España,Guerrero,-3.5,8.5,17.2,20.1,45.7,10.0,16.2,15.1,28.1,19.1,43.6,12.6,25.6,34.7,50.3,46.0,12.6,C,434.7
España,Hidalgo,4.7,10.9,14.3,15.1,41.0,11.7,55.6,52.1,47.4,64.5,29.3,6.5,46.4,28.0,55.5,61.4,20.6,C,610.1
España,Jalisco,11.1,53.1,69.7,115.0,202.0,165.6,142.4,16.2,141.4,53.7,118.0,65.5,135.8,184.7,340.9,327.3,65.6,220.1,"2,428.0"
España,Michoacán de Ocampo,6.1,14.6,32.6,28.3,77.5,21.9,44.5,17.4,93.0,-6.4,47.6,20.3,50.7,63.8,104.5,104.4,27.0,C,832.5
España,Morelos,3.2,10.2,17.6,12.3,39.7,17.8,82.6,93.3,27.5,167.9,64.3,36.4,35.1,31.0,41.8,45.0,23.5,C,780.0
España,Nayarit,3.0,8.3,15.1,31.6,60.3,36.3,51.0,33.9,19.4,16.4,33.0,13.7,26.2,22.4,22.7,22.3,20.2,C,456.8
España,Nuevo León,34.0,125.5,112.6,43.6,150.6,-89.9,316.5,126.1,141.4,135.8,300.2,245.1,330.8,232.9,291.2,320.9,104.6,155.3,"3,077.4"
España,Oaxaca,14.9,10.6,35.2,21.4,45.2,9.4,131.9,331.8,454.8,71.7,164.1,114.5,275.6,-120.0,-30.5,64.8,5.9,C,"1,629.2"
España,Puebla,71.2,194.9,55.5,39.6,143.2,45.9,61.7,24.6,63.1,99.5,33.0,179.2,76.8,111.6,134.2,166.9,40.4,94.0,"1,635.3"
España,Querétaro,240.1,369.7,284.0,154.8,177.6,197.5,-680.6,8.2,230.9,209.5,84.8,89.2,186.6,389.7,233.9,207.1,45.0,46.7,"2,474.9"
España,Quintana Roo,113.1,463.8,167.8,63.6,93.5,108.6,108.3,-5.7,37.8,26.7,103.4,100.1,178.2,255.8,141.5,20.3,29.0,40.5,"2,046.2"
España,San Luis Potosí,4.4,20.2,22.7,29.5,52.1,-55.4,147.5,-9.0,66.9,105.0,126.6,65.5,89.0,85.3,44.6,99.1,49.4,C,979.0
España,Sinaloa,4.5,49.7,24.9,28.9,36.2,25.4,26.1,-12.4,17.5,-0.4,68.0,30.7,247.9,54.5,49.2,69.9,8.7,C,781.7
España,Sonora,-3.4,80.3,3.5,29.6,128.2,90.7,47.3,57.6,17.3,47.8,52.7,39.8,61.8,136.7,109.5,95.6,24.2,C,"1,078.9"
España,Tabasco,4.4,14.8,19.4,15.4,75.4,44.2,100.9,96.3,20.1,146.2,55.2,15.8,32.2,29.7,43.9,42.9,9.8,C,803.2
España,Tamaulipas,8.9,25.9,33.9,26.7,121.1,-124.3,239.8,0.4,115.7,182.5,281.6,153.7,288.2,164.0,75.6,186.6,89.1,47.3,"1,916.7"
España,Tlaxcala,4.1,4.0,6.6,10.2,14.8,3.0,4.3,-3.9,7.4,5.6,23.9,16.5,-13.7,7.6,18.7,14.2,7.4,C,143.3
España,Veracruz de Ignacio de la Llave,22.2,61.0,174.9,86.0,199.1,212.1,62.1,123.6,164.7,116.2,110.6,87.2,35.0,150.7,105.3,236.6,141.2,63.1,"2,151.7"
España,Yucatán,5.4,8.4,24.7,19.6,35.9,32.3,14.9,-8.0,21.3,12.2,20.5,12.4,22.3,33.4,43.0,35.3,11.8,53.2,398.7
España,Zacatecas,2.0,5.0,9.2,8.4,27.2,5.4,8.4,4.1,13.8,7.4,14.5,8.7,13.1,11.3,42.5,26.7,-14.2,73.6,267.1
Estados Unidos de América,Aguascalientes,50.0,159.2,33.2,147.7,73.9,27.3,66.4,87.3,334.4,89.6,66.5,266.4,174.7,214.5,182.5,191.1,365.6,31.5,"2,561.8"
Estados Unidos de América,Baja California,900.0,"1,356.8","1,020.6",479.6,561.9,517.5,593.7,674.3,730.8,904.5,"1,102.1","1,244.1",964.0,899.0,898.2,"1,835.8","1,376.4",496.2,"16,555.4"
Estados Unidos de América,Baja California Sur,613.5,634.0,496.2,319.5,254.3,301.4,365.4,316.5,131.0,276.1,432.4,507.9,330.8,362.8,503.6,"1,010.1",701.7,76.8,"7,633.8"
Estados Unidos de América,Campeche,30.1,80.2,150.1,-9.2,22.6,-30.2,146.2,73.9,91.9,242.7,-46.4,270.7,30.0,81.9,101.5,176.4,21.4,-2.6,"1,431.5"
Estados Unidos de América,Chiapas,67.5,123.3,13.4,48.9,78.7,66.6,58.3,110.2,10.6,111.1,70.6,118.9,34.7,82.8,22.1,54.8,159.1,2.1,"1,233.7"
Estados Unidos de América,Chihuahua,"1,467.6","1,578.9","1,285.5",843.7,"1,019.8",776.5,731.1,"1,071.2","1,035.0","1,663.9",919.5,929.9,743.4,830.2,333.3,649.6,"1,143.1",347.1,"17,369.1"
Estados Unidos de América,Ciudad de México,"3,778.1","2,719.7","2,932.7","2,457.2","2,278.8","4,849.7","2,051.6","3,442.9","1,973.2","2,953.7","2,417.7","2,400.6","2,279.0","2,986.2","3,388.6","1,535.4","7,007.1","3,286.7","54,738.9"
Estados Unidos de América,Coahuila de Zaragoza,343.5,320.3,280.9,113.8,367.6,222.1,238.0,"1,204.0","1,147.3","1,000.5",720.2,"1,448.2",899.3,565.6,216.2,773.0,565.6,108.8,"10,534.8"
Estados Unidos de América,Colima,37.6,59.6,36.3,37.1,30.9,40.5,35.1,39.0,6.9,55.8,-5.1,31.8,12.5,22.7,64.1,26.7,18.0,1.1,550.5
Estados Unidos de América,Durango,23.5,52.8,13.2,25.4,82.5,69.3,19.3,86.7,-15.8,133.3,43.0,76.3,24.5,96.8,-69.6,-12.8,152.0,-5.3,795.0
Estados Unidos de América,Estado de México,"1,608.0",866.6,935.9,656.5,"1,108.4","1,527.6","1,227.1","1,576.9","2,195.3","1,506.7",648.7,"1,159.6",632.3,948.2,968.4,592.5,"1,397.4",200.1,"19,756.4"
Estados Unidos de América,Guanajuato,374.0,752.5,243.3,181.6,70.7,788.9,421.7,596.3,228.8,744.0,424.3,673.9,"1,063.2",276.2,-127.4,470.5,483.2,114.1,"7,779.8"
Estados Unidos de América,Guerrero,55.9,62.9,39.3,41.4,72.0,105.7,52.7,57.5,-25.8,78.4,15.5,54.6,15.9,32.8,69.6,11.9,45.6,1.4,787.3
Estados Unidos de América,Hidalgo,190.2,52.0,63.3,9.9,80.6,211.0,61.0,15.2,-174.0,297.7,40.4,64.1,78.8,93.7,87.4,35.7,11.7,32.1,"1,250.9"
Estados Unidos de América,Jalisco,636.9,"1,407.4",409.3,595.6,"1,061.2",458.5,679.4,"1,144.7",616.4,"1,922.2",596.1,939.3,446.1,630.3,466.6,674.6,"1,327.7",179.2,"14,191.4"
Estados Unidos de América,Michoacán de Ocampo,60.7,178.3,60.9,76.3,72.4,96.1,169.6,310.4,-109.9,239.5,65.4,129.7,95.0,73.0,129.4,56.3,97.7,13.0,"1,813.7"
Estados Unidos de América,Morelos,186.3,356.2,146.6,26.4,42.7,41.7,46.4,48.2,15.8,50.1,28.8,160.5,-11.9,46.7,47.8,11.6,1.7,109.7,"1,355.2"
Estados Unidos de América,Nayarit,196.7,169.5,18.9,30.6,59.7,60.5,73.7,297.4,17.2,53.4,30.0,71.5,41.7,99.9,82.3,81.8,116.8,16.5,"1,518.1"
Estados Unidos de América,Nuevo León,"1,147.1","1,508.6",907.8,418.7,"1,254.9","1,050.2",4.8,"1,612.2",536.2,"1,651.4","1,584.8","1,443.2","1,352.4","1,269.3","1,659.4","2,904.6","2,160.4",470.6,"22,936.6"
Estados Unidos de América,Oaxaca,46.8,82.5,37.8,40.5,35.7,48.6,40.3,50.4,-3.4,50.3,17.7,116.5,140.5,36.4,19.6,-133.8,82.2,3.5,712.2
Estados Unidos de América,Puebla,211.3,186.0,179.6,52.4,426.0,268.2,325.5,262.0,39.5,282.4,150.2,164.5,59.3,247.2,162.8,201.5,380.8,413.1,"4,012.3"
Estados Unidos de América,Querétaro,238.0,271.0,114.8,124.3,228.4,77.4,187.4,304.3,358.0,977.1,357.1,325.8,222.5,297.5,274.8,-25.1,264.0,148.0,"4,745.2"
Estados Unidos de América,Quintana Roo,111.6,234.4,55.9,101.5,138.4,157.7,249.0,663.3,60.4,105.0,110.5,112.0,135.4,247.8,-62.7,187.2,264.6,50.4,"2,922.3"
Estados Unidos de América,San Luis Potosí,112.2,102.0,73.6,73.0,143.7,70.8,157.4,332.4,163.5,730.8,118.7,402.6,748.4,248.9,251.1,263.0,581.6,-23.5,"4,550.2"
Estados Unidos de América,Sinaloa,81.0,146.5,65.5,60.4,84.9,101.2,84.9,105.3,50.8,136.0,64.1,113.5,13.7,71.7,79.3,136.6,128.2,22.6,"1,546.2"
Estados Unidos de América,Sonora,287.5,617.6,751.1,211.5,510.7,105.0,412.0,449.9,106.9,459.5,224.8,653.9,185.2,287.8,441.1,540.2,470.0,54.8,"6,769.6"
Estados Unidos de América,Tabasco,66.6,138.2,57.9,34.2,51.9,123.0,148.6,128.1,145.1,393.6,8.0,164.9,193.3,158.8,121.4,189.3,14.6,26.5,"2,164.1"
Estados Unidos de América,Tamaulipas,628.6,485.7,601.4,333.3,351.7,513.9,626.6,977.5,469.9,679.7,584.9,821.3,508.2,625.2,390.6,433.5,671.8,139.7,"9,843.5"
Estados Unidos de América,Tlaxcala,233.7,50.4,39.1,33.7,71.1,205.6,29.7,-2.0,41.4,103.4,54.3,46.4,82.9,64.3,23.8,22.7,32.5,2.4,"1,135.4"
Estados Unidos de América,Veracruz de Ignacio de la Llave,184.1,359.0,228.7,155.8,104.8,235.0,279.3,573.9,255.3,242.8,91.4,486.9,186.5,356.1,172.4,334.5,295.9,51.4,"4,593.9"
Estados Unidos de América,Yucatán,70.8,145.7,77.2,32.0,42.9,106.0,75.8,78.8,-20.1,117.7,61.7,78.1,33.1,71.9,76.2,70.6,147.8,27.8,"1,294.1"
Estados Unidos de América,Zacatecas,26.0,23.6,61.6,21.1,44.2,362.1,107.2,141.3,2.2,18.1,19.7,32.0,15.4,20.9,30.9,26.1,27.7,9.4,989.6
Federación de Rusia,Aguascalientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Baja California,C,0.0,C,C,C,C,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Federación de Rusia,Baja California Sur,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.1,0.0,C,0.0,0.5
Federación de Rusia,Campeche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,0.0,0.0,0.0,0.0,C
Federación de Rusia,Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Chihuahua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Ciudad de México,0.0,0.0,0.1,C,0.0,0.1,0.0,0.0,0.0,C,0.3,0.2,0.3,0.0,0.0,0.0,C,C,1.1
